group,check,ok,detail
artifacts,hash::SHAANXI_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""5F2B4E7AE404D0010D7BC779F796EAE43E31C408CEC21B3469609648A3870B24"", ""indexed"": ""5F2B4E7AE404D0010D7BC779F796EAE43E31C408CEC21B3469609648A3870B24""}"
artifacts,identity::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""28C095B96FDB7BDD3F8FC9247E2509E65A12A061C9F2233FA50E6D8F8BE5B4BD"", ""indexed"": ""28C095B96FDB7BDD3F8FC9247E2509E65A12A061C9F2233FA50E6D8F8BE5B4BD""}"
artifacts,identity::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""069677DF4775D00F819F4C45CCAA5360CE66A11EB223C65425CBDA7C83D4CDED"", ""indexed"": ""069677DF4775D00F819F4C45CCAA5360CE66A11EB223C65425CBDA7C83D4CDED""}"
artifacts,identity::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHAANXI_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""FCC625691C81515B9A0DD27AC7EC59FFD0B752F9B61F0AB8848BEC169282E063"", ""indexed"": ""FCC625691C81515B9A0DD27AC7EC59FFD0B752F9B61F0AB8848BEC169282E063""}"
artifacts,identity::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""2B7DE7B77EED8744C59F1D3C61127B8128869F984F2323F1E46816E45000EA2D"", ""indexed"": ""2B7DE7B77EED8744C59F1D3C61127B8128869F984F2323F1E46816E45000EA2D""}"
artifacts,identity::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""AAEE90757611951F9283587FF6979EFF6CCB86BED501D7841AA7EE14E1B04418"", ""indexed"": ""AAEE90757611951F9283587FF6979EFF6CCB86BED501D7841AA7EE14E1B04418""}"
artifacts,identity::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::LSTM::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""E03C9F6629D501F6BC35AE13283A8197D97A6178D2210965DA7B1D16CBE23E5A"", ""indexed"": ""E03C9F6629D501F6BC35AE13283A8197D97A6178D2210965DA7B1D16CBE23E5A""}"
artifacts,identity::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""21CBC7B67640D594CFBCB9C7DAA1711191A64A0451A7B934FE0E49838271DB1F"", ""indexed"": ""21CBC7B67640D594CFBCB9C7DAA1711191A64A0451A7B934FE0E49838271DB1F""}"
artifacts,identity::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""28B569F8A37C2871EE0A78FA13695E24AD16AA3108C8F6AC940D8199BA49C164"", ""indexed"": ""28B569F8A37C2871EE0A78FA13695E24AD16AA3108C8F6AC940D8199BA49C164""}"
artifacts,identity::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::PatchTST::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""34E38DAC718F3257042B8BEB9F58085F0C607467CBB96438A3AFCE1BF0876D66"", ""indexed"": ""34E38DAC718F3257042B8BEB9F58085F0C607467CBB96438A3AFCE1BF0876D66""}"
artifacts,identity::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""736524BFB6DD759CF47C3D546D35014A1532B395D5066A2F8063D80B0FE3A95D"", ""indexed"": ""736524BFB6DD759CF47C3D546D35014A1532B395D5066A2F8063D80B0FE3A95D""}"
artifacts,identity::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""A964E086B02EFC39C0FAC04A9B63CF81B5CED8E79F402B5CBFBE811A0B956BA1"", ""indexed"": ""A964E086B02EFC39C0FAC04A9B63CF81B5CED8E79F402B5CBFBE811A0B956BA1""}"
artifacts,identity::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::TimeMixer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""2978BF531F9CF305DD4433437CC6D0742C69768C27311A8DAB5169906ECC63E5"", ""indexed"": ""2978BF531F9CF305DD4433437CC6D0742C69768C27311A8DAB5169906ECC63E5""}"
artifacts,identity::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 7, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s7,True,"{""on_disk"": ""8E10D22F4A76DE7A577AA34160FE412419F0A0218060A1DB48BD97DE5E231815"", ""indexed"": ""8E10D22F4A76DE7A577AA34160FE412419F0A0218060A1DB48BD97DE5E231815""}"
artifacts,identity::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 17, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s17,True,"{""on_disk"": ""E8BD06CBE25254ED2CE377CD7F8475F333FF07FEE738B7E3D8AD95443A4CC0B9"", ""indexed"": ""E8BD06CBE25254ED2CE377CD7F8475F333FF07FEE738B7E3D8AD95443A4CC0B9""}"
artifacts,identity::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""config"": ""FROZEN_SMALLEST"", ""seed"": 37, ""partition"": ""DEV_EVAL""}"
artifacts,hash::SHANDONG_DA::iTransformer::FROZEN_SMALLEST::s37,True,"{""on_disk"": ""72C1D277FB087C8DD132A7B7F22F40CBB34E2A9000112C70AB6D9143736BCAF9"", ""indexed"": ""72C1D277FB087C8DD132A7B7F22F40CBB34E2A9000112C70AB6D9143736BCAF9""}"
algebra,every_identity_holds,True,"{""n_violations"": 0}"
metrics,every_reported_number_recomputes,True,"{""n_fits_compared"": 360, ""n_fits_with_a_mismatch"": 0, ""worst_absolute_difference_per_field"": {""alpha"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""alpha_consistency_max_abs_err"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""amplitude_scale"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""branch_reconstruction_max_abs_err"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""final_epochs"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""fit_seconds"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""high_mass_negative_l1"": {""abs"": 0.0, ""at"": ""GANSU_DA::PatchTST::FULL::s7""}, ""high_mass_negative_n_days"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""high_mass_positive_l1"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""high_mass_positive_n_days"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""host_mae"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""inference_seconds"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""lower_tail_mae"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""mae_gain_abs"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""mae_gain_pct"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""mass_negative_l1"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""mass_positive_l1"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""n_days"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""n_days_any_valid"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""n_entries_evaluated"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""n_folds"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""n_parameters"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""negative_price_mae"": {""abs"": 0.0, ""at"": ""SHANDONG_DA::LSTM::FULL::s7""}, ""negative_price_mae_host"": {""abs"": 0.0, ""at"": ""SHANDONG_DA::LSTM::FULL::s7""}, ""normal_mae"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""normal_mae_host"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""normal_relative_harm_pct"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""overall_mae"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""shape_w1_negative"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""shape_w1_positive"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""tail_mae"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""tail_mae_host"": {""abs"": 0.0, ""at"": ""GANSU_DA::LSTM::FULL::s7""}, ""upper_tail_mae"": {""abs"": 0.0, ""at"": ""QINGHAI_DA::LSTM::FULL::s7""}}}"
sealed,no_sealed_role_in_any_artifact,True,"{""offenders"": []}"
sealed,knn_disabled_everywhere,True,"{""offenders"": []}"
artifacts,n_fits_recomputed,True,"{""n_recomputed"": 360, ""n_claimed_ok"": 360, ""n_screen"": 300}"
host,frozen_host_predictions_unmodified,True,"{""n_artifacts_checked"": 360, ""offenders"": []}"
sealed,no_protected_final_read_anywhere,True,"{""per_cell"": {""GANSU_DA::PatchTST"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""GANSU_DA::TimeMixer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""GANSU_DA::iTransformer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""GANSU_DA::LSTM"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHANDONG_DA::PatchTST"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHANDONG_DA::TimeMixer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHANDONG_DA::iTransformer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHANDONG_DA::LSTM"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHAANXI_DA::PatchTST"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHAANXI_DA::TimeMixer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHAANXI_DA::iTransformer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""SHAANXI_DA::LSTM"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""NINGXIA_DA::PatchTST"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""NINGXIA_DA::TimeMixer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""NINGXIA_DA::iTransformer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""NINGXIA_DA::LSTM"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""QINGHAI_DA::PatchTST"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""QINGHAI_DA::TimeMixer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""QINGHAI_DA::iTransformer"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}, ""QINGHAI_DA::LSTM"": {""n_checked"": 18, ""protected_final_reads"": 0, ""target_day_price_input_reads"": 0, ""realized_future_input_reads"": 0}}}"
decisions,decision_table_present,True,"{""path"": ""D:\\作业\\science\\solar_leak_price_model\\experiments\\evidence\\hch_signed_mass_method_20260912\\COMPONENT_DECISIONS.csv""}"
decisions,derived_decisions_match_the_table,True,"{""n_components"": 4, ""mismatches"": []}"
decisions,decision_covers_every_registered_switch,True,"{""on_disk"": [""rare_mass_sampling"", ""shape_semantic_context"", ""untied_amplitude_heads"", ""use_tcn""], ""registered"": [""rare_mass_sampling"", ""shape_semantic_context"", ""untied_amplitude_heads"", ""use_tcn""]}"
comparison,frozen_strict_table_present,True,"{""path"": ""D:\\作业\\science\\solar_leak_price_model\\experiments\\evidence\\hch_china_host_breadth_expansion_20260912\\03_results\\STRICT_OFFLINE_TABLE.csv""}"
frozen,frozen_label_matches_the_derived_vector,True,"{""frozen_label"": ""FROZEN_SMALLEST"", ""registered_match"": null, ""route"": ""FITTED_DERIVED_VECTOR""}"
frozen,the_frozen_record_carries_the_derived_switches,True,"{""recorded"": {""rare_mass_sampling"": false, ""shape_semantic_context"": false, ""untied_amplitude_heads"": false, ""use_tcn"": false}, ""derived"": {""shape_semantic_context"": false, ""use_tcn"": false, ""untied_amplitude_heads"": false, ""rare_mass_sampling"": false}}"
comparison,twenty_cell_comparison,True,"{""n"": 20}"
comparison,every_cell_joined_to_its_host_row,True,"{""n_joined"": 20}"
comparison,every_cell_has_a_setting_matched_comparator,True,"{""cells_without"": []}"
comparison,the_control_is_reported_but_never_ranked,True,"{""cells"": []}"
comparison,blocked_rows_were_actually_excluded,True,"{""n_rows_excluded_from_the_rank"": 20}"
comparison,baseline_join_recomputes,True,"{""n_cells"": 20, ""mismatches"": []}"
gates,verdict_file_present,True,"{""path"": ""D:\\作业\\science\\solar_leak_price_model\\experiments\\evidence\\hch_signed_mass_method_20260912\\VERDICT.json""}"
gates,derived_verdict_equals_the_recorded_one,True,"{""derived"": ""HCH_SIGNED_MASS_DEVELOPMENT_NOT_SUPPORTED_STOP_FOR_ADJUDICATION"", ""recorded"": ""HCH_SIGNED_MASS_DEVELOPMENT_NOT_SUPPORTED_STOP_FOR_ADJUDICATION"", ""gates_derived"": {""gate_1_host_nonworse_19_of_20"": false, ""gate_2_median_overall_gain_vs_host_at_least_3pct"": true, ""gate_3_strict_win_14_of_20"": true, ""gate_4_median_tail_gain_vs_host_at_least_5pct"": true, ""gate_5_max_normal_harm_at_most_1pct"": false, ""gate_6_one_recipe"": true}, ""gates_recorded"": {""gate_1_host_nonworse_19_of_20"": false, ""gate_2_median_overall_gain_vs_host_at_least_3pct"": true, ""gate_3_strict_win_14_of_20"": true, ""gate_4_median_tail_gain_vs_host_at_least_5pct"": true, ""gate_5_max_normal_harm_at_most_1pct"": false, ""gate_6_one_recipe"": true}}"
gates,one_legal_token,True,"{""derived"": ""HCH_SIGNED_MASS_DEVELOPMENT_NOT_SUPPORTED_STOP_FOR_ADJUDICATION""}"
gates,protected_final_not_authorized,True,"{""recorded"": false}"
comparison,cosa_stays_out_of_the_strict_rank,True,"{""n"": 20}"
